Longitude,Latitude,Elevation,Distance (m),origin
14.384165072167974,35.84884979807707,115.78119045254856,8616.60546875,Maptiler terrain provider, approximately 30m accuracy
14.384166002229193,35.848858721845744,116.40005113786842,8617.60546875,Maptiler terrain provider, approximately 30m accuracy
14.384166932290585,35.84886764561406,117.01891180007848,8618.60546875,Maptiler terrain provider, approximately 30m accuracy
14.384167862352172,35.84887656938204,117.637772442469,8619.6064453125,Maptiler terrain provider, approximately 30m accuracy
14.384168792413874,35.848885493149666,118.25663306075919,8620.6064453125,Maptiler terrain provider, approximately 30m accuracy
14.384169722475773,35.84889441691696,118.87549365836033,8621.6064453125,Maptiler terrain provider, approximately 30m accuracy
14.384170652537874,35.848903340683904,119.49435423399903,8622.607421875,Maptiler terrain provider, approximately 30m accuracy
14.384171582600146,35.84891226445053,120.11321479000607,8623.607421875,Maptiler terrain provider, approximately 30m accuracy
14.384172512662586,35.848921188216764,120.7320753202643,8624.607421875,Maptiler terrain provider, approximately 30m accuracy
14.3841734427252,35.84893011198271,121.35093583262909,8625.6083984375,Maptiler terrain provider, approximately 30m accuracy
14.384174372788012,35.84893903574827,121.969796321293,8626.6083984375,Maptiler terrain provider, approximately 30m accuracy
14.384175302850934,35.848947959513524,122.58865678930313,8627.609375,Maptiler terrain provider, approximately 30m accuracy
14.384176232914088,35.84895688327843,123.20751723606396,8628.609375,Maptiler terrain provider, approximately 30m accuracy
14.384177162977437,35.84896580704296,123.82637765865803,8629.609375,Maptiler terrain provider, approximately 30m accuracy
14.384178093040902,35.84897473080716,124.44523806019475,8630.6103515625,Maptiler terrain provider, approximately 30m accuracy
14.384179023104563,35.848983654571015,125.06409844017305,8631.6103515625,Maptiler terrain provider, approximately 30m accuracy
14.3841799531684,35.84899257833456,125.68295880055014,8632.6103515625,Maptiler terrain provider, approximately 30m accuracy
14.384180883232432,35.84900150209771,126.30181913542549,8633.611328125,Maptiler terrain provider, approximately 30m accuracy
14.384181813296609,35.84901042586054,126.92067945042193,8634.611328125,Maptiler terrain provider, approximately 30m accuracy
14.384182743360983,35.84901934962302,127.53953974299048,8635.611328125,Maptiler terrain provider, approximately 30m accuracy
14.384183673425525,35.8490282733852,128.1584000172002,8636.6123046875,Maptiler terrain provider, approximately 30m accuracy
14.38418460349024,35.849037197146984,128.77726026569215,8637.6123046875,Maptiler terrain provider, approximately 30m accuracy
14.384185533555097,35.84904612090844,129.3961204929697,8638.6123046875,Maptiler terrain provider, approximately 30m accuracy
14.384186463620209,35.84905504466957,130.01498070054942,8639.61328125,Maptiler terrain provider, approximately 30m accuracy
14.384187393685435,35.84906396843036,130.6338408862018,8640.61328125,Maptiler terrain provider, approximately 30m accuracy
14.384188323750834,35.84907289219072,131.25270104396313,8641.6142578125,Maptiler terrain provider, approximately 30m accuracy
14.384189253816459,35.84908181595084,131.7290413294804,8642.6142578125,Maptiler terrain provider, approximately 30m accuracy
14.384190183882197,35.84909073971059,132.16122423890357,8643.6142578125,Maptiler terrain provider, approximately 30m accuracy
14.384191113948136,35.84909966346996,132.5934071321755,8644.615234375,Maptiler terrain provider, approximately 30m accuracy
14.384192044014243,35.84910858722901,133.0255900123046,8645.615234375,Maptiler terrain provider, approximately 30m accuracy
14.384192974080548,35.84911751098774,133.45777287896613,8646.615234375,Maptiler terrain provider, approximately 30m accuracy
14.384193904146995,35.84912643474612,133.88995573012653,8647.6162109375,Maptiler terrain provider, approximately 30m accuracy
14.384194834213645,35.849135358504114,134.32213856543683,8648.6162109375,Maptiler terrain provider, approximately 30m accuracy
14.384195764280465,35.849144282261804,134.75432138793713,8649.6162109375,Maptiler terrain provider, approximately 30m accuracy
14.384196694347454,35.84915320601915,135.18650419548524,8650.6171875,Maptiler terrain provider, approximately 30m accuracy
14.38419762441458,35.849162129776154,135.6186869881044,8651.6171875,Maptiler terrain provider, approximately 30m accuracy
14.384198554481914,35.84917105353276,136.05086976399966,8652.6171875,Maptiler terrain provider, approximately 30m accuracy
14.384199484549471,35.84917997728907,136.48305252821342,8653.6181640625,Maptiler terrain provider, approximately 30m accuracy
14.38420041461714,35.84918890104507,136.91523527872857,8654.6181640625,Maptiler terrain provider, approximately 30m accuracy
14.384201344684982,35.84919782480068,137.34741801251226,8655.619140625,Maptiler terrain provider, approximately 30m accuracy
14.384202274753022,35.84920674855596,137.7796007322561,8656.619140625,Maptiler terrain provider, approximately 30m accuracy
14.38420320482129,35.84921567231089,138.2117834379051,8657.619140625,Maptiler terrain provider, approximately 30m accuracy
14.384204134889671,35.84922459606548,138.64396612837822,8658.6201171875,Maptiler terrain provider, approximately 30m accuracy
14.384205064958197,35.84923351981975,139.0761488048585,8659.6201171875,Maptiler terrain provider, approximately 30m accuracy
14.384205995026948,35.849242443573644,139.50833146603756,8660.6201171875,Maptiler terrain provider, approximately 30m accuracy
14.384206925095837,35.8492513673272,139.94051411258937,8661.62109375,Maptiler terrain provider, approximately 30m accuracy
14.384207855164961,35.84926029108041,140.37269674480677,8662.62109375,Maptiler terrain provider, approximately 30m accuracy
14.384208785234165,35.849269214833285,140.80487936184105,8663.62109375,Maptiler terrain provider, approximately 30m accuracy
14.384209715303626,35.8492781385858,141.237061964757,8664.6220703125,Maptiler terrain provider, approximately 30m accuracy
14.384210645373257,35.84928706233801,141.66924455425982,8665.6220703125,Maptiler terrain provider, approximately 30m accuracy
14.384211575443032,35.84929598608984,142.10142712765798,8666.623046875,Maptiler terrain provider, approximately 30m accuracy
14.384212505513007,35.84930490984134,142.53360968671473,8667.623046875,Maptiler terrain provider, approximately 30m accuracy
14.384213435583122,35.84931383359252,142.9657922326521,8668.623046875,Maptiler terrain provider, approximately 30m accuracy
14.384214365653463,35.84932275734329,143.3979747608756,8669.6240234375,Maptiler terrain provider, approximately 30m accuracy
14.384215295723918,35.84933168109379,143.83015727754267,8670.6240234375,Maptiler terrain provider, approximately 30m accuracy
14.384216225794603,35.84934060484389,144.2623397777328,8671.6240234375,Maptiler terrain provider, approximately 30m accuracy
14.38421715586543,35.84934952859369,144.69452226483503,8672.625,Maptiler terrain provider, approximately 30m accuracy
14.384218085936427,35.849358452343125,145.12670473638167,8673.625,Maptiler terrain provider, approximately 30m accuracy
14.384219016007592,35.84936737609223,145.55888719388065,8674.625,Maptiler terrain provider, approximately 30m accuracy
14.384219946078984,35.84937629984097,145.9910696361096,8675.6259765625,Maptiler terrain provider, approximately 30m accuracy
14.384220876150522,35.84938522358937,146.42325206374215,8676.6259765625,Maptiler terrain provider, approximately 30m accuracy
14.38422180622223,35.84939414733745,146.82703283149525,8677.6259765625,Maptiler terrain provider, approximately 30m accuracy
14.384222736294108,35.84940307108515,147.19615214643713,8678.626953125,Maptiler terrain provider, approximately 30m accuracy
14.384223666366127,35.849411994832565,147.56527145011174,8679.626953125,Maptiler terrain provider, approximately 30m accuracy
14.384224596438402,35.8494209185796,147.93439073897417,8680.6279296875,Maptiler terrain provider, approximately 30m accuracy
14.38422552651082,35.84942984232626,148.30351001317743,8681.6279296875,Maptiler terrain provider, approximately 30m accuracy
14.384226456583406,35.84943876607262,148.67262927567606,8682.6279296875,Maptiler terrain provider, approximately 30m accuracy
14.384227386656164,35.84944768981863,149.0417485241321,8683.62890625,Maptiler terrain provider, approximately 30m accuracy
14.384228316729123,35.8494566135643,149.41086775916241,8684.62890625,Maptiler terrain provider, approximately 30m accuracy
14.38422924680222,35.8494655373096,149.77998697978387,8685.62890625,Maptiler terrain provider, approximately 30m accuracy
14.384230176875462,35.849474461054584,150.14910618783347,8686.6298828125,Maptiler terrain provider, approximately 30m accuracy
14.384231106948933,35.84948338479922,150.51822538229135,8687.6298828125,Maptiler terrain provider, approximately 30m accuracy
14.384232037022572,35.849492308543525,150.8873445637398,8688.6298828125,Maptiler terrain provider, approximately 30m accuracy
14.384232967096409,35.84950123228745,151.25646373044728,8689.630859375,Maptiler terrain provider, approximately 30m accuracy
14.384233897170391,35.849510156031045,151.62558288407175,8690.630859375,Maptiler terrain provider, approximately 30m accuracy
14.384234827244514,35.84951907977431,151.99470202459193,8691.630859375,Maptiler terrain provider, approximately 30m accuracy
14.384235757318862,35.849528003517236,152.36382115177065,8692.6318359375,Maptiler terrain provider, approximately 30m accuracy
14.384236687393354,35.84953692725982,152.7329402655948,8693.6318359375,Maptiler terrain provider, approximately 30m accuracy
14.384237617468045,35.84954585100202,153.10205936416673,8694.6328125,Maptiler terrain provider, approximately 30m accuracy
14.384238547542905,35.84955477474391,153.47117845051204,8695.6328125,Maptiler terrain provider, approximately 30m accuracy
14.384239477617967,35.84956369848547,153.84029752421435,8696.6328125,Maptiler terrain provider, approximately 30m accuracy
14.38424040769317,35.84957262222663,154.2094165822138,8697.6337890625,Maptiler terrain provider, approximately 30m accuracy
14.384241337768572,35.84958154596751,154.5785356288642,8698.6337890625,Maptiler terrain provider, approximately 30m accuracy
14.384242267844087,35.84959046970803,154.94765466154342,8699.6337890625,Maptiler terrain provider, approximately 30m accuracy
14.38424319791983,35.84959939344817,155.3167736790547,8700.634765625,Maptiler terrain provider, approximately 30m accuracy
14.384244127995714,35.849608317188,155.68589268451592,8701.634765625,Maptiler terrain provider, approximately 30m accuracy
14.384245058071826,35.84961724092747,156.05501167586354,8702.634765625,Maptiler terrain provider, approximately 30m accuracy
14.38424598814808,35.849626164666645,156.42413065567243,8703.6357421875,Maptiler terrain provider, approximately 30m accuracy
14.384246918224534,35.84963508840545,156.79324962075097,8704.6357421875,Maptiler terrain provider, approximately 30m accuracy
14.384247848301099,35.84964401214387,157.16236857054315,8705.63671875,Maptiler terrain provider, approximately 30m accuracy
14.384248778377893,35.84965293588198,157.53148750830883,8706.63671875,Maptiler terrain provider, approximately 30m accuracy
14.38424970845486,35.84966185961976,157.90060643333675,8707.63671875,Maptiler terrain provider, approximately 30m accuracy
14.384250638531995,35.849670783357155,158.26972534300708,8708.6376953125,Maptiler terrain provider, approximately 30m accuracy
14.3842515686093,35.849679707094225,158.63884423993943,8709.6376953125,Maptiler terrain provider, approximately 30m accuracy
14.384252498686779,35.84968863083098,159.0079631246557,8710.6376953125,Maptiler terrain provider, approximately 30m accuracy
14.384253428764454,35.84969755456737,159.37708199489205,8711.638671875,Maptiler terrain provider, approximately 30m accuracy
14.38425435884227,35.8497064783034,159.74620085071962,8712.638671875,Maptiler terrain provider, approximately 30m accuracy
14.38425528892026,35.84971540203911,160.11531969408065,8713.638671875,Maptiler terrain provider, approximately 30m accuracy
14.384256218998447,35.849724325774474,160.48443852400544,8714.6396484375,Maptiler terrain provider, approximately 30m accuracy
14.38425714907683,35.84973324950947,160.8535573391893,8715.6396484375,Maptiler terrain provider, approximately 30m accuracy
14.384258079155359,35.84974217324417,161.22267614284493,8716.6396484375,Maptiler terrain provider, approximately 30m accuracy
14.384259009234059,35.849751096978494,161.59179493193622,8717.640625,Maptiler terrain provider, approximately 30m accuracy
14.384259939312955,35.849760020712466,161.9609137070695,8718.640625,Maptiler terrain provider, approximately 30m accuracy
14.384260869391966,35.84976894444611,162.31412634420573,8719.6416015625,Maptiler terrain provider, approximately 30m accuracy
14.384261799471206,35.84977786817943,162.66373397890837,8720.6416015625,Maptiler terrain provider, approximately 30m accuracy
14.384262729550615,35.84978679191241,163.01334160058408,8721.6416015625,Maptiler terrain provider, approximately 30m accuracy
14.384263659630191,35.849795715645,163.3629492079974,8722.642578125,Maptiler terrain provider, approximately 30m accuracy
14.384264589709973,35.84980463937727,163.7125568034876,8723.642578125,Maptiler terrain provider, approximately 30m accuracy
14.384265519789865,35.84981356310918,164.06216438551388,8724.642578125,Maptiler terrain provider, approximately 30m accuracy
14.384266449869983,35.84982248684075,164.4117719549498,8725.6435546875,Maptiler terrain provider, approximately 30m accuracy
14.3842673799503,35.84983141057201,164.76137951319305,8726.6435546875,Maptiler terrain provider, approximately 30m accuracy
14.384268310030734,35.84984033430291,165.11098705773577,8727.6435546875,Maptiler terrain provider, approximately 30m accuracy
14.384269240111367,35.84984925803346,165.46059458910995,8728.64453125,Maptiler terrain provider, approximately 30m accuracy
14.384270170192169,35.84985818176368,165.8102021086919,8729.64453125,Maptiler terrain provider, approximately 30m accuracy
14.38427110027314,35.849867105493544,166.1598096147526,8730.64453125,Maptiler terrain provider, approximately 30m accuracy
14.384272030354309,35.84987602922304,166.5094171071506,8731.6455078125,Maptiler terrain provider, approximately 30m accuracy
14.384272960435652,35.849884952952266,166.85902458974306,8732.6455078125,Maptiler terrain provider, approximately 30m accuracy
14.384273890517138,35.84989387668105,167.20863205551893,8733.646484375,Maptiler terrain provider, approximately 30m accuracy
14.38427482059882,35.849902800409566,167.55823951157362,8734.646484375,Maptiler terrain provider, approximately 30m accuracy
14.384275750680672,35.84991172413771,167.9078469538602,8735.646484375,Maptiler terrain provider, approximately 30m accuracy
14.384276680762694,35.84992064786553,168.25745438411803,8736.6474609375,Maptiler terrain provider, approximately 30m accuracy
14.38427761084489,35.84992957159298,168.60706180037133,8737.6474609375,Maptiler terrain provider, approximately 30m accuracy
14.384278540927285,35.849938495320075,168.95666920370283,8738.6474609375,Maptiler terrain provider, approximately 30m accuracy
14.384279471009847,35.849947419046856,169.3062765952424,8739.6484375,Maptiler terrain provider, approximately 30m accuracy
14.38428040109258,35.8499563427733,169.65588397424852,8740.6484375,Maptiler terrain provider, approximately 30m accuracy
14.38428133117546,35.849965266499396,170.0054913404009,8741.6484375,Maptiler terrain provider, approximately 30m accuracy
14.384282261258564,35.849974190225154,170.3550986942099,8742.6494140625,Maptiler terrain provider, approximately 30m accuracy
14.384283191341808,35.84998311395053,170.70470603341468,8743.6494140625,Maptiler terrain provider, approximately 30m accuracy
14.384284121425225,35.84999203767559,171.0543133613319,8744.650390625,Maptiler terrain provider, approximately 30m accuracy
14.384285051508812,35.850000961400326,171.40392067672667,8745.650390625,Maptiler terrain provider, approximately 30m accuracy
14.384285981592598,35.85000988512466,171.75352797770702,8746.650390625,Maptiler terrain provider, approximately 30m accuracy
14.384286911676554,35.85001880884873,172.1031352683878,8747.6513671875,Maptiler terrain provider, approximately 30m accuracy
14.384287841760683,35.850027732572386,172.452742543829,8748.6513671875,Maptiler terrain provider, approximately 30m accuracy
14.384288771845037,35.85003665629573,172.80234980791468,8749.6513671875,Maptiler terrain provider, approximately 30m accuracy
14.384289701929474,35.85004558001873,173.15195705893572,8750.65234375,Maptiler terrain provider, approximately 30m accuracy
14.384290632014114,35.85005450374139,173.50156429753963,8751.65234375,Maptiler terrain provider, approximately 30m accuracy
14.384291562098982,35.85006342746367,173.85117152182386,8752.65234375,Maptiler terrain provider, approximately 30m accuracy
14.384292492183988,35.85007235118564,174.20077873471524,8753.6533203125,Maptiler terrain provider, approximately 30m accuracy
14.384293422269137,35.85008127490727,174.55038593498912,8754.6533203125,Maptiler terrain provider, approximately 30m accuracy
14.384294352354488,35.85009019862858,174.8999931235764,8755.6533203125,Maptiler terrain provider, approximately 30m accuracy
14.384295282440009,35.85009912234949,175.24960029692386,8756.654296875,Maptiler terrain provider, approximately 30m accuracy
14.384296212525728,35.850108046070076,175.5992074585741,8757.654296875,Maptiler terrain provider, approximately 30m accuracy
14.384297142611587,35.85011696979035,175.94881460833741,8758.6552734375,Maptiler terrain provider, approximately 30m accuracy
14.384298072697616,35.85012589351024,176.29842174384893,8759.6552734375,Maptiler terrain provider, approximately 30m accuracy
14.384299002783877,35.850134817229815,176.64802886801584,8760.6552734375,Maptiler terrain provider, approximately 30m accuracy
14.38429993287028,35.850143740949036,176.99763597882406,8761.65625,Maptiler terrain provider, approximately 30m accuracy
14.38430086295685,35.85015266466792,177.34724307685212,8762.65625,Maptiler terrain provider, approximately 30m accuracy
14.384301793043619,35.85016158838644,177.69685016194808,8763.65625,Maptiler terrain provider, approximately 30m accuracy
14.384302723130501,35.85017051210464,178.04645723457864,8764.6572265625,Maptiler terrain provider, approximately 30m accuracy
14.384303653217643,35.85017943582248,178.39606429423011,8765.6572265625,Maptiler terrain provider, approximately 30m accuracy
14.384304583304926,35.85018835954,178.74567134175808,8766.6572265625,Maptiler terrain provider, approximately 30m accuracy
14.384305513392379,35.850197283257145,179.09527837551786,8767.658203125,Maptiler terrain provider, approximately 30m accuracy
14.384306443479971,35.850206206973965,179.4448853968968,8768.658203125,Maptiler terrain provider, approximately 30m accuracy
14.384307373567795,35.85021513069043,179.79449240545927,8769.658203125,Maptiler terrain provider, approximately 30m accuracy
14.384308303655756,35.85022405440655,180.14409940113626,8770.6591796875,Maptiler terrain provider, approximately 30m accuracy
14.38430923374392,35.850232978122364,180.49370638538412,8771.6591796875,Maptiler terrain provider, approximately 30m accuracy
14.384310163832254,35.85024190183776,180.84331335413458,8772.66015625,Maptiler terrain provider, approximately 30m accuracy
14.384311093920731,35.85025082555289,181.1929203127378,8773.66015625,Maptiler terrain provider, approximately 30m accuracy
14.384312024009432,35.85025974926762,181.54252725677446,8774.66015625,Maptiler terrain provider, approximately 30m accuracy
14.384312954098277,35.85026867298207,181.89213419041687,8775.6611328125,Maptiler terrain provider, approximately 30m accuracy
14.384313884187263,35.85027759669612,182.24174110896104,8776.6611328125,Maptiler terrain provider, approximately 30m accuracy
14.384314814276477,35.85028652040987,182.59134801640738,8777.6611328125,Maptiler terrain provider, approximately 30m accuracy
14.384315744365836,35.85029544412322,182.94095490926023,8778.662109375,Maptiler terrain provider, approximately 30m accuracy
14.384316674455418,35.85030436783629,183.29056179149873,8779.662109375,Maptiler terrain provider, approximately 30m accuracy
14.384317604545116,35.85031329154896,183.6401686590488,8780.662109375,Maptiler terrain provider, approximately 30m accuracy
14.384318534635042,35.850322215261315,183.98977551476008,8781.6630859375,Maptiler terrain provider, approximately 30m accuracy
14.38431946472511,35.85033113897332,184.33938235759635,8782.6630859375,Maptiler terrain provider, approximately 30m accuracy
14.384320394815347,35.85034006268501,184.68898918865108,8783.6640625,Maptiler terrain provider, approximately 30m accuracy
14.384321324905784,35.850348986396284,185.03859600430326,8784.6640625,Maptiler terrain provider, approximately 30m accuracy
14.384322254996391,35.850357910107306,185.3882028106441,8785.6640625,Maptiler terrain provider, approximately 30m accuracy
14.38432318508717,35.850366833817915,185.73780960149807,8786.6650390625,Maptiler terrain provider, approximately 30m accuracy
14.384324115178117,35.85037575752823,186.0874163813011,8787.6650390625,Maptiler terrain provider, approximately 30m accuracy
14.384325045269238,35.85038468123817,186.43702314734648,8788.6650390625,Maptiler terrain provider, approximately 30m accuracy
14.384325975360525,35.85039360494777,186.7866299008587,8789.666015625,Maptiler terrain provider, approximately 30m accuracy
14.384326905452014,35.850402528657014,187.13623664095516,8790.666015625,Maptiler terrain provider, approximately 30m accuracy
14.384327835543674,35.85041145236595,187.48584336976396,8791.666015625,Maptiler terrain provider, approximately 30m accuracy
14.384328765635473,35.850420376074496,187.83545008396874,8792.6669921875,Maptiler terrain provider, approximately 30m accuracy
14.384329695727475,35.850429299782746,188.18505678747488,8793.6669921875,Maptiler terrain provider, approximately 30m accuracy
14.384330625819672,35.85043822349063,188.53466347706072,8794.6669921875,Maptiler terrain provider, approximately 30m accuracy
14.384331555911984,35.85044714719818,188.88427015442832,8795.66796875,Maptiler terrain provider, approximately 30m accuracy
14.384332486004526,35.85045607090535,189.23387681748676,8796.66796875,Maptiler terrain provider, approximately 30m accuracy
14.384333416097235,35.85046499461221,189.58348346924723,8797.6689453125,Maptiler terrain provider, approximately 30m accuracy
14.384334346190116,35.850473918318755,189.93309010922607,8798.6689453125,Maptiler terrain provider, approximately 30m accuracy
14.384335276283139,35.85048284202492,190.28269673484795,8799.6689453125,Maptiler terrain provider, approximately 30m accuracy
14.384336206376359,35.85049176573072,190.63230334730108,8800.669921875,Maptiler terrain provider, approximately 30m accuracy
14.384337136469782,35.85050068943622,190.9819099483143,8801.669921875,Maptiler terrain provider, approximately 30m accuracy
14.384338066563345,35.850509613141355,191.33151653595863,8802.669921875,Maptiler terrain provider, approximately 30m accuracy
14.384338996657107,35.85051853684615,191.6811231109281,8803.6708984375,Maptiler terrain provider, approximately 30m accuracy
14.384339926751013,35.85052746055061,192.03072967328035,8804.6708984375,Maptiler terrain provider, approximately 30m accuracy
14.384340856845144,35.850536384254696,192.380336222054,8805.6708984375,Maptiler terrain provider, approximately 30m accuracy
14.384341786939386,35.85054530795847,192.72994275884577,8806.671875,Maptiler terrain provider, approximately 30m accuracy
14.384342717033833,35.85055423166189,193.07954928272642,8807.671875,Maptiler terrain provider, approximately 30m accuracy
14.384343647128476,35.850563155364966,193.4291557939216,8808.671875,Maptiler terrain provider, approximately 30m accuracy
14.38434457722326,35.8505720790677,193.77876229248903,8809.6728515625,Maptiler terrain provider, approximately 30m accuracy
14.384345507318214,35.8505810027701,194.12836877828673,8810.6728515625,Maptiler terrain provider, approximately 30m accuracy
14.384346437413399,35.85058992647214,194.47797525101055,8811.673828125,Maptiler terrain provider, approximately 30m accuracy
14.384347367508694,35.85059885017385,194.82758171125852,8812.673828125,Maptiler terrain provider, approximately 30m accuracy
14.38434829760419,35.8506077738752,195.17718815809062,8813.673828125,Maptiler terrain provider, approximately 30m accuracy
14.384349227699857,35.85061669757623,195.5267945931412,8814.6748046875,Maptiler terrain provider, approximately 30m accuracy
14.384350157795694,35.85062562127692,195.87640101565867,8815.6748046875,Maptiler terrain provider, approximately 30m accuracy
14.384351087891758,35.850634544977225,196.22463211036634,8816.6748046875,Maptiler terrain provider, approximately 30m accuracy
14.384352017987908,35.850643468677234,196.55695791708462,8817.67578125,Maptiler terrain provider, approximately 30m accuracy
14.384352948084313,35.85065239237689,196.88928371123268,8818.67578125,Maptiler terrain provider, approximately 30m accuracy
14.384353878180862,35.85066131607617,197.22160949192428,8819.67578125,Maptiler terrain provider, approximately 30m accuracy
14.38435480827755,35.85067023977511,197.55393526009772,8820.6767578125,Maptiler terrain provider, approximately 30m accuracy
14.384355738374467,35.85067916347374,197.8862610170714,8821.6767578125,Maptiler terrain provider, approximately 30m accuracy
14.384356668471497,35.850688087172,198.21858676030325,8822.6767578125,Maptiler terrain provider, approximately 30m accuracy
14.384357598568783,35.850697010869936,198.55091249214388,8823.677734375,Maptiler terrain provider, approximately 30m accuracy
14.384358528666183,35.850705934567515,198.8832382107193,8824.677734375,Maptiler terrain provider, approximately 30m accuracy
14.384359458763782,35.850714858264766,199.21556391780942,8825.6787109375,Maptiler terrain provider, approximately 30m accuracy
14.38436038886158,35.85072378196165,199.5478896112965,8826.6787109375,Maptiler terrain provider, approximately 30m accuracy
14.384361318959549,35.85073270565822,199.88021529348956,8827.6787109375,Maptiler terrain provider, approximately 30m accuracy
14.384362249057629,35.85074162935443,200.21254096265312,8828.6796875,Maptiler terrain provider, approximately 30m accuracy
14.38436317915594,35.850750553050304,200.54486661943758,8829.6796875,Maptiler terrain provider, approximately 30m accuracy
14.38436410925442,35.85075947674582,200.87719226351285,8830.6796875,Maptiler terrain provider, approximately 30m accuracy
14.384365039353042,35.850768400440984,201.2095178946033,8831.6806640625,Maptiler terrain provider, approximately 30m accuracy
14.384365969451894,35.850777324135834,201.54184351425806,8832.6806640625,Maptiler terrain provider, approximately 30m accuracy
14.384366899550885,35.850786247830314,201.87416912068727,8833.6806640625,Maptiler terrain provider, approximately 30m accuracy
14.384367829650044,35.85079517152445,202.20649471464313,8834.681640625,Maptiler terrain provider, approximately 30m accuracy
14.384368759749409,35.85080409521829,202.53882029735948,8835.681640625,Maptiler terrain provider, approximately 30m accuracy
14.384369689848883,35.85081301891172,202.87114586586205,8836.6826171875,Maptiler terrain provider, approximately 30m accuracy
14.384370619948612,35.85082194260487,203.20347142391216,8837.6826171875,Maptiler terrain provider, approximately 30m accuracy
14.384371550048485,35.85083086629763,203.53579696779815,8838.6826171875,Maptiler terrain provider, approximately 30m accuracy
14.3843724801485,35.85083978999003,203.86812249869936,8839.68359375,Maptiler terrain provider, approximately 30m accuracy
14.384373410248742,35.85084871368214,204.2004480191034,8840.68359375,Maptiler terrain provider, approximately 30m accuracy
14.384374340349154,35.85085763737389,204.53277352633145,8841.68359375,Maptiler terrain provider, approximately 30m accuracy
14.384375270449652,35.85086656106529,204.86509902072126,8842.6845703125,Maptiler terrain provider, approximately 30m accuracy
14.384376200550406,35.85087548475636,205.19742450324347,8843.6845703125,Maptiler terrain provider, approximately 30m accuracy
14.384377130651389,35.85088440844709,205.52974997362224,8844.6845703125,Maptiler terrain provider, approximately 30m accuracy
14.384378060752454,35.85089333213743,205.86207542997874,8845.685546875,Maptiler terrain provider, approximately 30m accuracy
14.384378990853719,35.85090225582748,206.19440087532652,8846.685546875,Maptiler terrain provider, approximately 30m accuracy
14.384379920955157,35.85091117951714,206.52672630679078,8847.685546875,Maptiler terrain provider, approximately 30m accuracy
14.384380851056761,35.85092010320649,206.8590517269609,8848.6865234375,Maptiler terrain provider, approximately 30m accuracy
14.384381781158568,35.850929026895486,207.19137713447145,8849.6865234375,Maptiler terrain provider, approximately 30m accuracy
14.384382711260542,35.850937950584125,207.52370252880107,8850.6875,Maptiler terrain provider, approximately 30m accuracy
14.384383641362717,35.85094687427245,207.8560279118862,8851.6875,Maptiler terrain provider, approximately 30m accuracy
14.38438457146498,35.85095579796041,208.18835328142555,8852.6875,Maptiler terrain provider, approximately 30m accuracy
14.384385501567495,35.85096472164804,208.52067863933306,8853.6884765625,Maptiler terrain provider, approximately 30m accuracy
14.384386431670181,35.85097364533533,208.8530039847721,8854.6884765625,Maptiler terrain provider, approximately 30m accuracy
14.384387361773008,35.85098256902228,209.185329317929,8855.6884765625,Maptiler terrain provider, approximately 30m accuracy
14.384388291876036,35.85099149270884,209.51765463701116,8856.689453125,Maptiler terrain provider, approximately 30m accuracy
14.384389221979236,35.85100041639511,209.8499799452759,8857.689453125,Maptiler terrain provider, approximately 30m accuracy
14.384390152082602,35.85100934008098,210.18230523918047,8858.689453125,Maptiler terrain provider, approximately 30m accuracy
14.384391082186143,35.851018263766576,210.51463052321097,8859.6904296875,Maptiler terrain provider, approximately 30m accuracy
14.384392012289851,35.85102718745179,210.84695579335292,8860.6904296875,Maptiler terrain provider, approximately 30m accuracy
14.38439294239373,35.85103611113665,211.17928105055486,8861.6904296875,Maptiler terrain provider, approximately 30m accuracy
14.38439387249781,35.85104503482118,211.51160629604058,8862.69140625,Maptiler terrain provider, approximately 30m accuracy
14.384394802602031,35.85105395850536,211.84393152853653,8863.69140625,Maptiler terrain provider, approximately 30m accuracy
14.38439573270648,35.85106288218921,212.1762567491251,8864.6923828125,Maptiler terrain provider, approximately 30m accuracy
14.384396662811072,35.85107180587271,212.5085819569648,8865.6923828125,Maptiler terrain provider, approximately 30m accuracy
14.384397592915834,35.85108072955589,212.84090715351041,8866.6923828125,Maptiler terrain provider, approximately 30m accuracy
14.384398523020765,35.85108965323869,213.17323233593652,8867.693359375,Maptiler terrain provider, approximately 30m accuracy
14.384399453125896,35.85109857692116,213.5055575066415,8868.693359375,Maptiler terrain provider, approximately 30m accuracy
14.384400383231197,35.85110750060332,213.83788266582158,8869.693359375,Maptiler terrain provider, approximately 30m accuracy
14.384401313336639,35.85111642428507,214.17020781012505,8870.6943359375,Maptiler terrain provider, approximately 30m accuracy
14.384402243442251,35.851125347966516,214.5025329436111,8871.6943359375,Maptiler terrain provider, approximately 30m accuracy
14.384403173548094,35.85113427164764,214.83485806542558,8872.6943359375,Maptiler terrain provider, approximately 30m accuracy
14.384404103654079,35.851143195328376,215.2049687674673,8873.6953125,Maptiler terrain provider, approximately 30m accuracy
14.384405033760233,35.85115211900879,215.57844987743073,8874.6953125,Maptiler terrain provider, approximately 30m accuracy
14.384405963866584,35.85116104268886,215.951930973381,8875.6962890625,Maptiler terrain provider, approximately 30m accuracy
14.384406893973136,35.85116996636859,216.32541205558874,8876.6962890625,Maptiler terrain provider, approximately 30m accuracy
